label,region,island,side,reef,protection_status,phylum,class,functional_group,species,quantity
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,10
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,16
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,12
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,17
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,17
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,11
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,23
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,5
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,7
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,9
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,excavator/scraper,Scarus iseri,4
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,excavator/scraper,Scarus iseri,2
